Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01377","Noix du brésil non décortiquées","2004","2004","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01377","Noix du brésil non décortiquées","2005","2005","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01377","Noix du brésil non décortiquées","2006","2006","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01377","Noix du brésil non décortiquées","2007","2007","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01377","Noix du brésil non décortiquées","2008","2008","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01377","Noix du brésil non décortiquées","2009","2009","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01377","Noix du brésil non décortiquées","2010","2010","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01377","Noix du brésil non décortiquées","2011","2011","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01377","Noix du brésil non décortiquées","2012","2012","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01377","Noix du brésil non décortiquées","2013","2013","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01377","Noix du brésil non décortiquées","2014","2014","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01377","Noix du brésil non décortiquées","2015","2015","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01377","Noix du brésil non décortiquées","2016","2016","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01377","Noix du brésil non décortiquées","2017","2017","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01377","Noix du brésil non décortiquées","2018","2018","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01377","Noix du brésil non décortiquées","2019","2019","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01377","Noix du brésil non décortiquées","2020","2020","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","1961","1961","tonnes","30","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","1962","1962","tonnes","30","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","1963","1963","tonnes","50","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","1964","1964","tonnes","30","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","1965","1965","tonnes","30","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","1966","1966","tonnes","50","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","1967","1967","tonnes","50","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","1968","1968","tonnes","30","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","1969","1969","tonnes","30","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","1990","1990","tonnes","0","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","1991","1991","tonnes","0","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","1992","1992","tonnes","0","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","1993","1993","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","1994","1994","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","1995","1995","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","1996","1996","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","1997","1997","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","1998","1998","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","1999","1999","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2000","2000","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2001","2001","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2002","2002","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2003","2003","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2004","2004","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2005","2005","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2006","2006","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2007","2007","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2008","2008","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2009","2009","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2010","2010","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2011","2011","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2012","2012","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2013","2013","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2014","2014","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2015","2015","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2016","2016","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2017","2017","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2018","2018","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2019","2019","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01377","Noix du brésil non décortiquées","2020","2020","tonnes","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1961","1961","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1962","1962","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1963","1963","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1964","1964","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1965","1965","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1966","1966","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1967","1967","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1968","1968","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1969","1969","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1970","1970","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1971","1971","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1972","1972","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1973","1973","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1974","1974","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1975","1975","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1976","1976","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1977","1977","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1978","1978","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1979","1979","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1980","1980","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1981","1981","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1982","1982","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1983","1983","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1984","1984","ha","","M","Valeur manquante (les données ne peuvent exister, sans objet)"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1985","1985","ha","5000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1986","1986","ha","5000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1987","1987","ha","5000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1988","1988","ha","5000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1989","1989","ha","5000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1990","1990","ha","5149","I","Valeur imputée"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1991","1991","ha","2995","I","Valeur imputée"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1992","1992","ha","5700","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1993","1993","ha","6500","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1994","1994","ha","5200","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1995","1995","ha","7500","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1996","1996","ha","8000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1997","1997","ha","7600","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1998","1998","ha","7600","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","1999","1999","ha","5320","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2000","2000","ha","4800","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2001","2001","ha","4800","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2002","2002","ha","5100","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2003","2003","ha","4600","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2004","2004","ha","4600","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2005","2005","ha","4900","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2006","2006","ha","5470","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2007","2007","ha","4975","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2008","2008","ha","4999","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2009","2009","ha","5007","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2010","2010","ha","5094","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2011","2011","ha","5111","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2012","2012","ha","4881","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2013","2013","ha","6838","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2014","2014","ha","6960","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2015","2015","ha","6969","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2016","2016","ha","7127","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2017","2017","ha","7459","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2018","2018","ha","7702","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2019","2019","ha","7625","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5312","Superficie récoltée","01376","Noix non décortiquées","2020","2020","ha","6923","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","1985","1985","hg/ha","4000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","1986","1986","hg/ha","3600","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","1987","1987","hg/ha","3200","I","Valeur imputée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","1988","1988","hg/ha","3000","I","Valeur imputée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","1989","1989","hg/ha","2900","I","Valeur imputée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","1990","1990","hg/ha","2913","I","Valeur imputée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","1991","1991","hg/ha","5342","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","1992","1992","hg/ha","1579","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","1993","1993","hg/ha","2308","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","1994","1994","hg/ha","5769","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","1995","1995","hg/ha","4400","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","1996","1996","hg/ha","8750","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","1997","1997","hg/ha","8684","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","1998","1998","hg/ha","6579","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","1999","1999","hg/ha","15038","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2000","2000","hg/ha","13542","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2001","2001","hg/ha","37083","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2002","2002","hg/ha","16667","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2003","2003","hg/ha","2826","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2004","2004","hg/ha","15652","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2005","2005","hg/ha","20669","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2006","2006","hg/ha","18638","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2007","2007","hg/ha","27690","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2008","2008","hg/ha","25793","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2009","2009","hg/ha","24460","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2010","2010","hg/ha","19884","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2011","2011","hg/ha","18272","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2012","2012","hg/ha","17044","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2013","2013","hg/ha","20817","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2014","2014","hg/ha","17973","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2015","2015","hg/ha","24015","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2016","2016","hg/ha","14040","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2017","2017","hg/ha","16942","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2018","2018","hg/ha","16187","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2019","2019","hg/ha","12957","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5419","Rendement","01376","Noix non décortiquées","2020","2020","hg/ha","17328","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1961","1961","tonnes","4479","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1962","1962","tonnes","5000","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1963","1963","tonnes","5625","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1964","1964","tonnes","7000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1965","1965","tonnes","7000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1966","1966","tonnes","5000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1967","1967","tonnes","4000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1968","1968","tonnes","6000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1969","1969","tonnes","6000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1970","1970","tonnes","4000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1971","1971","tonnes","3000","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1972","1972","tonnes","4500","T","Chiffre non officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1973","1973","tonnes","4500","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1974","1974","tonnes","4700","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1975","1975","tonnes","4900","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1976","1976","tonnes","5100","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1977","1977","tonnes","5200","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1978","1978","tonnes","5300","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1979","1979","tonnes","5400","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1980","1980","tonnes","5500","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1981","1981","tonnes","5500","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1982","1982","tonnes","5600","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1983","1983","tonnes","5700","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1984","1984","tonnes","2000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1985","1985","tonnes","2000","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1986","1986","tonnes","1800","E","Valeur estimée"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1987","1987","tonnes","1600","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1988","1988","tonnes","1500","A","Chiffre officiel"
"QCL","Cultures et produits animaux","504","Maroc","5510","Production","01376","Noix non décortiquées","1989","1989","tonnes","1450","A","Chiffre officiel"
